id,duration,timeLoss,departLane
v252,43.00,4.82,E3_0
v267,44.00,4.97,E7_0
v253,43.00,4.85,E3_0
v268,44.00,5.44,E7_0
v241,64.00,29.14,E1_0
v242,62.00,27.38,E1_0
v257,63.00,28.03,E5_0
v243,60.00,25.14,E1_0
v244,58.00,23.55,E1_0
v256,67.00,31.80,E5_0
v259,59.00,24.51,E5_0
v258,62.00,27.66,E5_0
v245,56.00,21.08,E1_0
v246,54.00,19.38,E1_0
v261,55.00,20.25,E5_0
v260,58.00,23.52,E5_0
v247,52.00,17.67,E1_0
v248,50.00,15.11,E1_0
v263,51.00,16.15,E5_0
v262,54.00,19.34,E5_0
v249,48.00,13.53,E1_0
v250,46.00,10.98,E1_0
v265,47.00,12.01,E5_0
v264,50.00,15.19,E5_0
v255,83.00,44.68,E3_0
v254,87.00,48.49,E3_0
v270,85.00,46.25,E7_0
v269,88.00,49.30,E7_0
v281,44.00,4.99,E3_0
v296,44.00,4.96,E7_0
v297,43.00,4.64,E7_0
v282,44.00,5.58,E3_0
v298,44.00,5.27,E7_0
v271,62.00,27.48,E1_0
v272,60.00,24.81,E1_0
v287,61.00,26.65,E5_0
v286,64.00,29.09,E5_0
v273,58.00,23.55,E1_0
v274,56.00,20.92,E1_0
v289,57.00,22.45,E5_0
v288,60.00,25.39,E5_0
v275,54.00,19.41,E1_0
v276,52.00,16.82,E1_0
v278,47.00,12.57,E1_0
v291,53.00,18.25,E5_0
v290,56.00,21.07,E5_0
v277,50.00,15.18,E1_0
v280,42.00,7.48,E1_0
v293,49.00,14.09,E5_0
v292,52.00,17.09,E5_0
v279,46.00,10.97,E1_0
v295,45.00,9.86,E5_0
v294,48.00,12.93,E5_0
v284,84.00,45.74,E3_0
v283,88.00,49.80,E3_0
v300,83.00,43.91,E7_0
v299,86.00,47.24,E7_0
v285,84.00,45.45,E3_0
v311,43.00,4.81,E3_0
v326,43.00,4.62,E7_0
v327,43.00,4.38,E7_0
v312,44.00,5.38,E3_0
v301,60.00,25.27,E1_0
v302,58.00,23.01,E1_0
v317,59.00,24.21,E5_0
v316,62.00,27.55,E5_0
v303,56.00,21.42,E1_0
v304,54.00,19.02,E1_0
v319,55.00,20.63,E5_0
v318,58.00,23.35,E5_0
v305,52.00,17.29,E1_0
v306,50.00,14.78,E1_0
v308,45.00,10.53,E1_0
v321,51.00,16.59,E5_0
v320,54.00,19.12,E5_0
v307,48.00,13.25,E1_0
v310,41.00,6.29,E1_0
v323,47.00,12.39,E5_0
v322,50.00,15.03,E5_0
v309,44.00,8.98,E1_0
v325,43.00,8.06,E5_0
v324,46.00,10.87,E5_0
v314,82.00,43.61,E3_0
v313,85.00,46.30,E3_0
v329,84.00,45.55,E7_0
v328,87.00,48.18,E7_0
v315,81.00,42.61,E3_0
v330,83.00,44.35,E7_0
v356,44.00,5.01,E7_0
v341,45.00,5.96,E3_0
v332,55.00,20.24,E1_0
v331,58.00,23.72,E1_0
v334,51.00,16.00,E1_0
v347,57.00,22.25,E5_0
v346,60.00,25.33,E5_0
v333,54.00,19.53,E1_0
v336,47.00,12.07,E1_0
v349,53.00,18.54,E5_0
v348,56.00,21.21,E5_0
v335,50.00,15.40,E1_0
v338,43.00,8.08,E1_0
v351,49.00,14.55,E5_0
v350,52.00,17.16,E5_0
v337,46.00,11.28,E1_0
v340,39.00,4.11,E1_0
v353,45.00,10.36,E5_0
v352,48.00,13.30,E5_0
v339,42.00,7.20,E1_0
v355,41.00,6.06,E5_0
v354,44.00,9.21,E5_0
v343,83.00,44.73,E3_0
v342,87.00,48.24,E3_0
v358,85.00,46.32,E7_0
v357,88.00,49.43,E7_0
v345,80.00,41.29,E3_0
v344,83.00,44.12,E3_0
v360,81.00,42.57,E7_0
v359,84.00,45.45,E7_0
v386,44.00,5.46,E7_0
v362,53.00,18.15,E1_0
v361,56.00,21.66,E1_0
v377,55.00,19.82,E5_0
v376,58.00,23.21,E5_0
v363,52.00,17.48,E1_0
v364,50.00,15.02,E1_0
v379,51.00,16.49,E5_0
v378,54.00,19.02,E5_0
v365,48.00,13.50,E1_0
v366,46.00,10.89,E1_0
v368,41.00,6.70,E1_0
v381,47.00,12.07,E5_0
v380,50.00,15.20,E5_0
v367,44.00,9.36,E1_0
v383,43.00,7.98,E5_0
v382,46.00,10.88,E5_0
v369,40.00,5.30,E1_0
v384,41.00,6.65,E5_0
v385,40.00,4.87,E5_0
v370,40.00,4.97,E1_0
v372,85.00,46.56,E3_0
v371,88.00,49.80,E3_0
v388,84.00,44.91,E7_0
v374,81.00,42.25,E3_0
v387,87.00,48.29,E7_0
v390,79.00,40.67,E7_0
v373,85.00,46.32,E3_0
v389,83.00,44.17,E7_0
v375,81.00,42.39,E3_0
v392,51.00,16.62,E1_0
v391,55.00,19.76,E1_0
v394,47.00,12.72,E1_0
v407,53.00,18.21,E5_0
v406,56.00,21.14,E5_0
v393,50.00,15.57,E1_0
v396,43.00,8.59,E1_0
v409,49.00,14.40,E5_0
v408,52.00,17.16,E5_0
v395,46.00,11.49,E1_0
v398,39.00,4.74,E1_0
v411,45.00,10.27,E5_0
v410,48.00,13.40,E5_0
v397,42.00,7.32,E1_0
v413,41.00,6.08,E5_0
v412,44.00,9.07,E5_0
v399,39.00,4.69,E1_0
v414,40.00,4.93,E5_0
v400,39.00,4.47,E1_0
v415,40.00,4.90,E5_0
v401,86.00,47.81,E3_0
v402,84.00,44.97,E3_0
v404,79.00,40.76,E3_0
v417,85.00,46.59,E7_0
v416,88.00,49.11,E7_0
v403,83.00,44.52,E3_0
v405,78.00,39.56,E3_0
v419,81.00,42.28,E7_0
v418,84.00,45.11,E7_0
v420,80.00,41.11,E7_0
v421,52.00,17.42,E1_0
v422,50.00,15.30,E1_0
v437,51.00,16.39,E5_0
v436,54.00,19.27,E5_0
v423,48.00,13.59,E1_0
v424,46.00,11.23,E1_0
v439,47.00,12.46,E5_0
v438,50.00,15.31,E5_0
v426,42.00,7.00,E1_0
v425,46.00,10.90,E1_0
v441,43.00,8.38,E5_0
v440,46.00,11.22,E5_0
v427,40.00,5.58,E1_0
v443,39.00,4.56,E5_0
v442,42.00,6.97,E5_0
v428,39.00,4.48,E1_0
v444,39.00,4.03,E5_0
v429,39.00,4.53,E1_0
v445,40.00,5.44,E5_0
v432,81.00,42.04,E3_0
v431,84.00,44.99,E3_0
v447,82.00,43.07,E7_0
v446,85.00,45.95,E7_0
v434,77.00,38.61,E3_0
v433,80.00,41.22,E3_0
v449,78.00,39.03,E7_0
v448,81.00,41.92,E7_0
v435,76.00,37.29,E3_0
v450,77.00,38.04,E7_0
v430,83.00,48.34,E1_0
v451,51.00,15.90,E1_0
v467,49.00,14.19,E5_0
v466,52.00,16.84,E5_0
v452,49.00,14.06,E1_0
v453,47.00,11.93,E1_0
v468,47.00,12.67,E5_0
v470,42.00,7.09,E5_0
v454,45.00,9.98,E1_0
v455,43.00,7.91,E1_0
v471,40.00,5.57,E5_0
v456,40.00,5.63,E1_0
v469,47.00,12.02,E5_0
v472,39.00,4.52,E5_0
v457,40.00,4.98,E1_0
v473,39.00,4.46,E5_0
v458,39.00,4.61,E1_0
v474,39.00,4.63,E5_0
v459,40.00,5.14,E1_0
v462,78.00,39.84,E3_0
v461,82.00,43.28,E3_0
v464,74.00,35.64,E3_0
v477,80.00,41.28,E7_0
v476,83.00,44.21,E7_0
v463,78.00,39.29,E3_0
v479,76.00,37.55,E7_0
v478,79.00,40.14,E7_0
v465,74.00,35.02,E3_0
v480,74.00,34.94,E7_0
v481,48.00,13.68,E1_0
v460,82.00,46.80,E1_0
v483,44.00,9.49,E1_0
v496,50.00,15.18,E5_0
v475,83.00,47.76,E5_0
v482,47.00,12.71,E1_0
v485,40.00,5.44,E1_0
v498,46.00,11.06,E5_0
v497,49.00,14.10,E5_0
v484,43.00,8.44,E1_0
v500,42.00,6.90,E5_0
v499,45.00,10.01,E5_0
v486,39.00,4.44,E1_0
v501,40.00,5.70,E5_0
v502,39.00,4.65,E5_0
v487,39.00,4.46,E1_0
v503,39.00,4.32,E5_0
v488,39.00,4.24,E1_0
v492,76.00,37.80,E3_0
v491,79.00,40.84,E3_0
v506,81.00,42.32,E7_0
v493,75.00,36.69,E3_0
v507,79.00,40.12,E7_0
v494,73.00,34.06,E3_0
v508,77.00,38.37,E7_0
v495,71.00,32.67,E3_0
v509,75.00,35.93,E7_0
v510,73.00,34.23,E7_0
v490,80.00,45.03,E1_0
v489,83.00,48.13,E1_0
v504,84.00,49.45,E5_0
v505,82.00,46.86,E5_0
v512,46.00,10.91,E1_0
v511,49.00,13.96,E1_0
v514,41.00,6.53,E1_0
v526,50.00,15.45,E5_0
v527,48.00,13.36,E5_0
v513,45.00,9.80,E1_0
v528,46.00,11.30,E5_0
v515,40.00,5.50,E1_0
v529,44.00,9.14,E5_0
v530,42.00,7.16,E5_0
v516,39.00,4.48,E1_0
v531,40.00,5.06,E5_0
v532,39.00,4.47,E5_0
v517,39.00,4.22,E1_0
v533,39.00,4.44,E5_0
v521,77.00,38.68,E3_0
v522,75.00,36.19,E3_0
v537,76.00,37.24,E7_0
v536,79.00,40.35,E7_0
v523,73.00,34.64,E3_0
v524,71.00,32.06,E3_0
v539,72.00,33.15,E7_0
v538,75.00,36.47,E7_0
v525,69.00,30.44,E3_0
v540,71.00,32.14,E7_0
v519,80.00,45.66,E1_0
v518,84.00,49.19,E1_0
v535,79.00,44.35,E5_0
v541,46.00,11.49,E1_0
v534,82.00,47.13,E5_0
v520,80.00,45.05,E1_0
v557,45.00,10.14,E5_0
v543,42.00,7.41,E1_0
v542,46.00,10.85,E1_0
v556,49.00,14.10,E5_0
v559,41.00,5.98,E5_0
v544,41.00,6.17,E1_0
v558,45.00,9.89,E5_0
v545,40.00,4.93,E1_0
v560,40.00,5.50,E5_0
v546,39.00,4.26,E1_0
v561,39.00,4.26,E5_0
v547,40.00,5.28,E1_0
v562,40.00,4.89,E5_0
v552,73.00,34.09,E3_0
v551,76.00,36.92,E3_0
v554,68.00,29.77,E3_0
v567,74.00,35.09,E7_0
v566,77.00,38.40,E7_0
v553,72.00,32.89,E3_0
v569,70.00,30.94,E7_0
v568,74.00,35.16,E7_0
v555,68.00,29.05,E3_0
v570,69.00,30.11,E7_0
v549,78.00,43.36,E1_0
v548,82.00,46.73,E1_0
v571,44.00,9.22,E1_0
v564,80.00,45.65,E5_0
v563,83.00,48.31,E5_0
v550,77.00,42.46,E1_0
v573,40.00,5.17,E1_0
v586,46.00,11.53,E5_0
v565,79.00,44.21,E5_0
v572,43.00,8.56,E1_0
v574,39.00,4.44,E1_0
v588,42.00,7.33,E5_0
v587,45.00,10.04,E5_0
v589,41.00,5.92,E5_0
v590,39.00,4.64,E5_0
v575,39.00,4.29,E1_0
v576,39.00,4.67,E1_0
v591,40.00,4.97,E5_0
v581,73.00,34.80,E3_0
v582,71.00,32.29,E3_0
v597,72.00,33.17,E7_0
v596,75.00,35.99,E7_0
v583,69.00,30.79,E3_0
v584,67.00,28.02,E3_0
v599,68.00,29.61,E7_0
v585,65.00,26.63,E3_0
v598,72.00,33.03,E7_0
v600,67.00,28.52,E7_0
v577,82.00,47.51,E1_0
v578,80.00,44.91,E1_0
v593,81.00,45.94,E5_0
v592,84.00,49.48,E5_0
v579,78.00,43.39,E1_0
v580,76.00,40.91,E1_0
v602,41.00,6.69,E1_0
v595,77.00,41.77,E5_0
v594,80.00,45.31,E5_0
v601,44.00,9.36,E1_0
v617,43.00,7.84,E5_0
v616,46.00,11.15,E5_0
v603,40.00,5.30,E1_0
v618,42.00,6.83,E5_0
v619,39.00,4.65,E5_0
v604,39.00,4.50,E1_0
v620,40.00,4.81,E5_0
v605,40.00,5.10,E1_0
v621,40.00,5.18,E5_0
v611,71.00,32.67,E3_0
v612,69.00,29.89,E3_0
v627,70.00,31.45,E7_0
v626,73.00,34.17,E7_0
v613,67.00,28.76,E3_0
v614,65.00,26.20,E3_0
v629,66.00,27.34,E7_0
v628,69.00,30.66,E7_0
v615,63.00,24.59,E3_0
v630,65.00,26.28,E7_0
v607,80.00,45.35,E1_0
v623,78.00,43.59,E5_0
v606,84.00,48.78,E1_0
v609,76.00,41.30,E1_0
v608,79.00,44.53,E1_0
v622,83.00,48.32,E5_0
v625,74.00,39.63,E5_0
v631,42.00,7.06,E1_0
v610,75.00,40.31,E1_0
v624,79.00,44.13,E5_0
v632,40.00,5.73,E1_0
v647,41.00,5.86,E5_0
v646,45.00,9.87,E5_0
v633,39.00,4.68,E1_0
v648,40.00,5.00,E5_0
v649,39.00,4.07,E5_0
v634,39.00,4.68,E1_0
v650,39.00,4.59,E5_0
v642,67.00,27.98,E3_0
v641,70.00,30.92,E3_0
v644,61.00,22.81,E3_0
v657,68.00,28.97,E7_0
v656,71.00,32.28,E7_0
v643,64.00,25.85,E3_0
v659,64.00,24.99,E7_0
v658,67.00,28.38,E7_0
v645,60.00,21.68,E3_0
v660,63.00,24.15,E7_0
v636,82.00,46.86,E1_0
v635,85.00,49.97,E1_0
v652,80.00,45.08,E5_0
v638,77.00,42.57,E1_0
v651,83.00,48.74,E5_0
v637,80.00,45.66,E1_0
v654,76.00,41.31,E5_0
v640,73.00,38.42,E1_0
v653,79.00,44.66,E5_0
v639,76.00,41.39,E1_0
v676,42.00,7.19,E5_0
v662,39.00,4.42,E1_0
v655,75.00,40.41,E5_0
v661,42.00,7.26,E1_0
v677,41.00,6.13,E5_0
v678,40.00,5.14,E5_0
v663,40.00,5.09,E1_0
v679,39.00,4.48,E5_0
v664,39.00,4.74,E1_0
v672,65.00,26.57,E3_0
v671,68.00,29.27,E3_0
v687,66.00,27.64,E7_0
v686,69.00,30.23,E7_0
v674,61.00,22.83,E3_0
v673,64.00,25.19,E3_0
v689,62.00,23.68,E7_0
v688,65.00,26.26,E7_0
v675,60.00,21.20,E3_0
v690,61.00,22.28,E7_0
v665,82.00,47.58,E1_0
v666,80.00,45.22,E1_0
v681,81.00,46.48,E5_0
v680,84.00,48.76,E5_0
v667,78.00,43.59,E1_0
v668,76.00,41.13,E1_0
v682,79.00,44.55,E5_0
v683,77.00,42.28,E5_0
v669,74.00,39.51,E1_0
v670,72.00,37.04,E1_0
v684,75.00,40.43,E5_0
v685,73.00,38.01,E5_0
v691,40.00,5.46,E1_0
v706,41.00,6.34,E5_0
v692,39.00,4.30,E1_0
v707,40.00,5.37,E5_0
v693,39.00,4.39,E1_0
v708,40.00,4.88,E5_0
v709,39.00,4.45,E5_0
v701,66.00,27.26,E3_0
v702,63.00,24.26,E3_0
v717,64.00,25.45,E7_0
v716,67.00,28.35,E7_0
v703,62.00,22.96,E3_0
v704,59.00,20.00,E3_0
v705,57.00,18.78,E3_0
v719,60.00,21.83,E7_0
v718,63.00,24.16,E7_0
v720,59.00,20.00,E7_0
v694,83.00,48.12,E1_0
v695,81.00,46.04,E1_0
v711,79.00,44.13,E5_0
v710,82.00,46.93,E5_0
v696,79.00,44.04,E1_0
v697,77.00,41.98,E1_0
v712,77.00,42.63,E5_0
v713,75.00,40.10,E5_0
v698,75.00,40.30,E1_0
v699,73.00,37.88,E1_0
v714,73.00,38.42,E5_0
v715,71.00,36.01,E5_0
v700,71.00,36.04,E1_0
v736,39.00,4.51,E5_0
v721,39.00,4.74,E1_0
v737,39.00,4.40,E5_0
v722,39.00,4.55,E1_0
v738,40.00,4.83,E5_0
v723,40.00,5.39,E1_0
v731,63.00,24.61,E3_0
v732,61.00,22.23,E3_0
v747,62.00,22.96,E7_0
v746,65.00,26.40,E7_0
v733,59.00,20.67,E3_0
v734,57.00,18.34,E3_0
v749,58.00,19.25,E7_0
v748,61.00,22.58,E7_0
v735,55.00,16.65,E3_0
v750,57.00,17.96,E7_0
v725,79.00,44.26,E1_0
v724,82.00,47.44,E1_0
v739,84.00,49.61,E5_0
v727,75.00,40.04,E1_0
v740,81.00,46.02,E5_0
v726,79.00,43.94,E1_0
v729,71.00,36.11,E1_0
v742,77.00,41.91,E5_0
v741,81.00,46.03,E5_0
v728,75.00,39.90,E1_0
v730,70.00,35.01,E1_0
v744,73.00,38.03,E5_0
v743,77.00,41.95,E5_0
v745,71.00,36.72,E5_0
v751,39.00,4.44,E1_0
v766,40.00,5.16,E5_0
v767,39.00,4.50,E5_0
v752,39.00,4.63,E1_0
v762,59.00,20.46,E3_0
v761,62.00,23.08,E3_0
v777,60.00,21.24,E7_0
v776,63.00,24.67,E7_0
v764,55.00,16.32,E3_0
v763,58.00,19.45,E3_0
v779,56.00,16.98,E7_0
v778,59.00,20.62,E7_0
v765,54.00,15.20,E3_0
v780,55.00,16.48,E7_0
v753,84.00,49.36,E1_0
v754,81.00,45.81,E1_0
v769,82.00,47.19,E5_0
v768,85.00,50.43,E5_0
v755,80.00,45.17,E1_0
v756,77.00,42.37,E1_0
v771,78.00,42.95,E5_0
v770,81.00,46.47,E5_0
v757,76.00,41.23,E1_0
v758,73.00,38.23,E1_0
v773,74.00,39.19,E5_0
v772,77.00,42.25,E5_0
v759,72.00,37.10,E1_0
v760,69.00,33.91,E1_0
v775,70.00,35.19,E5_0
v774,73.00,38.01,E5_0
v781,39.00,4.55,E1_0
v796,39.00,4.49,E5_0
v797,39.00,4.26,E5_0
v791,59.00,20.79,E3_0
v792,57.00,18.15,E3_0
v807,58.00,19.74,E7_0
v806,61.00,22.18,E7_0
v793,55.00,16.64,E3_0
v794,53.00,13.96,E3_0
v809,54.00,15.69,E7_0
v808,57.00,18.08,E7_0
v795,51.00,12.48,E3_0
v810,52.00,13.75,E7_0
v783,81.00,46.04,E1_0
v782,84.00,48.99,E1_0
v799,79.00,44.13,E5_0
v798,82.00,47.63,E5_0
v785,77.00,42.26,E1_0
v784,80.00,44.95,E1_0
v801,75.00,40.24,E5_0
v800,78.00,43.35,E5_0
v787,73.00,38.27,E1_0
v786,76.00,40.78,E1_0
v803,71.00,36.10,E5_0
v802,74.00,39.18,E5_0
v788,71.00,36.64,E1_0
v789,69.00,34.14,E1_0
v805,67.00,32.09,E5_0
v804,70.00,35.13,E5_0
v790,68.00,32.80,E1_0
v826,39.00,4.44,E5_0
v811,39.00,4.58,E1_0
v822,54.00,15.86,E3_0
v821,57.00,18.61,E3_0
v824,50.00,11.58,E3_0
v837,56.00,17.58,E7_0
v836,59.00,20.63,E7_0
v823,53.00,14.70,E3_0
v839,52.00,13.47,E7_0
v838,55.00,16.50,E7_0
v825,49.00,10.50,E3_0
v840,51.00,12.23,E7_0
v813,78.00,43.44,E1_0
v812,82.00,47.02,E1_0
v828,80.00,45.33,E5_0
v827,83.00,47.83,E5_0
v815,75.00,40.10,E1_0
v814,78.00,43.14,E1_0
v830,76.00,41.25,E5_0
v829,79.00,43.82,E5_0
v817,71.00,36.01,E1_0
v831,74.00,39.55,E5_0
v816,74.00,38.92,E1_0
v832,72.00,37.11,E5_0
v818,69.00,34.65,E1_0
v819,67.00,31.93,E1_0
v833,70.00,35.42,E5_0
v834,68.00,33.15,E5_0
v820,65.00,30.47,E1_0
v835,66.00,31.28,E5_0
v852,53.00,14.12,E3_0
v867,53.00,14.76,E7_0
v851,56.00,16.92,E3_0
v866,57.00,18.58,E7_0
v853,51.00,12.89,E3_0
v854,50.00,11.10,E3_0
v869,49.00,10.86,E7_0
v868,53.00,14.45,E7_0
v855,49.00,10.14,E3_0
v870,49.00,10.61,E7_0
v841,83.00,48.10,E1_0
v842,80.00,45.01,E1_0
v857,81.00,46.43,E5_0
v856,84.00,48.99,E5_0
v843,79.00,44.05,E1_0
v844,76.00,40.77,E1_0
v846,71.00,36.51,E1_0
v859,77.00,42.29,E5_0
v858,80.00,45.43,E5_0
v845,75.00,40.68,E1_0
v848,67.00,32.38,E1_0
v861,73.00,38.30,E5_0
v860,76.00,41.27,E5_0
v847,71.00,36.37,E1_0
v850,62.00,27.36,E1_0
v863,69.00,34.20,E5_0
v862,72.00,37.27,E5_0
v849,66.00,31.29,E1_0
v865,65.00,30.01,E5_0
v864,68.00,33.00,E5_0
v882,50.00,11.85,E3_0
v881,54.00,15.48,E3_0
v897,52.00,12.99,E7_0
