id,duration,timeLoss,departLane
v975,84.00,45.70,E3_0
v974,88.00,49.35,E3_0
v990,86.00,47.59,E7_0
v1016,43.00,4.55,E7_0
v1001,43.00,4.79,E3_0
v1002,43.00,4.50,E3_0
v1017,44.00,5.09,E7_0
v1018,43.00,4.61,E7_0
v992,60.00,25.62,E1_0
v991,63.00,28.49,E1_0
v994,56.00,21.40,E1_0
v1007,62.00,26.96,E5_0
v1006,65.00,30.33,E5_0
v993,59.00,24.38,E1_0
v996,52.00,17.71,E1_0
v1009,58.00,23.50,E5_0
v1008,61.00,26.16,E5_0
v995,56.00,20.86,E1_0
v1011,54.00,19.28,E5_0
v1010,57.00,22.25,E5_0
v997,51.00,16.56,E1_0
v998,49.00,13.91,E1_0
v1000,44.00,9.57,E1_0
v1013,50.00,15.12,E5_0
v1012,53.00,17.94,E5_0
v999,47.00,12.40,E1_0
v1014,48.00,13.70,E5_0
v1015,46.00,10.93,E5_0
v1003,88.00,49.81,E3_0
v1004,86.00,46.94,E3_0
v1020,84.00,45.27,E7_0
v1019,87.00,48.72,E7_0
v1005,85.00,46.36,E3_0
v1046,43.00,4.65,E7_0
v1031,43.00,4.84,E3_0
v1047,43.00,4.48,E7_0
v1032,43.00,4.50,E3_0
v1022,59.00,23.85,E1_0
v1021,62.00,26.88,E1_0
v1037,60.00,25.21,E5_0
v1036,63.00,27.88,E5_0
v1024,55.00,19.82,E1_0
v1038,58.00,23.69,E5_0
v1023,58.00,22.95,E1_0
v1039,56.00,20.98,E5_0
v1025,53.00,18.80,E1_0
v1026,51.00,15.81,E1_0
v1040,54.00,19.54,E5_0
v1041,52.00,16.84,E5_0
v1027,49.00,14.65,E1_0
v1028,47.00,11.91,E1_0
v1043,47.00,12.57,E5_0
v1042,50.00,15.58,E5_0
v1029,45.00,10.42,E1_0
v1030,43.00,7.89,E1_0
v1045,43.00,8.32,E5_0
v1044,47.00,11.91,E5_0
v1034,85.00,46.41,E3_0
v1033,88.00,48.96,E3_0
v1048,89.00,50.79,E7_0
v1049,86.00,47.32,E7_0
v1035,84.00,45.00,E3_0
v1050,85.00,46.56,E7_0
v1061,43.00,4.58,E3_0
v1076,44.00,5.00,E7_0
v1051,59.00,24.22,E1_0
v1052,57.00,21.99,E1_0
v1054,52.00,17.69,E1_0
v1067,58.00,23.18,E5_0
v1053,55.00,20.19,E1_0
v1066,62.00,26.95,E5_0
v1068,57.00,22.51,E5_0
v1056,48.00,13.45,E1_0
v1069,54.00,19.13,E5_0
v1055,51.00,16.22,E1_0
v1070,53.00,18.60,E5_0
v1058,44.00,9.26,E1_0
v1071,50.00,15.43,E5_0
v1057,47.00,12.13,E1_0
v1060,40.00,5.06,E1_0
v1073,46.00,11.63,E5_0
v1059,43.00,7.91,E1_0
v1072,50.00,15.06,E5_0
v1075,42.00,7.32,E5_0
v1074,46.00,10.90,E5_0
v1063,86.00,46.95,E3_0
v1077,89.00,50.59,E7_0
v1062,89.00,50.12,E3_0
v1078,87.00,48.56,E7_0
v1065,82.00,42.93,E3_0
v1079,85.00,46.67,E7_0
v1064,85.00,46.29,E3_0
v1080,83.00,44.82,E7_0
v1106,44.00,5.11,E7_0
v1082,54.00,19.64,E1_0
v1081,58.00,22.77,E1_0
v1084,50.00,15.47,E1_0
v1097,56.00,21.08,E5_0
v1096,59.00,24.23,E5_0
v1083,54.00,19.14,E1_0
v1086,46.00,11.62,E1_0
v1099,52.00,16.97,E5_0
v1098,55.00,20.03,E5_0
v1085,50.00,14.90,E1_0
v1088,42.00,7.39,E1_0
v1101,48.00,12.86,E5_0
v1100,51.00,16.14,E5_0
v1087,45.00,10.59,E1_0
v1103,43.00,8.60,E5_0
v1102,47.00,12.07,E5_0
v1089,41.00,6.33,E1_0
v1104,42.00,7.36,E5_0
v1105,40.00,4.83,E5_0
v1090,40.00,5.08,E1_0
v1092,85.00,46.81,E3_0
v1091,89.00,50.09,E3_0
v1108,84.00,45.35,E7_0
v1107,88.00,48.97,E7_0
v1094,82.00,42.91,E3_0
v1093,85.00,46.69,E3_0
v1109,83.00,44.82,E7_0
v1110,80.00,41.21,E7_0
v1095,81.00,42.27,E3_0
v1112,52.00,17.53,E1_0
v1111,55.00,20.71,E1_0
v1114,48.00,13.80,E1_0
v1127,54.00,19.15,E5_0
v1126,57.00,22.22,E5_0
v1113,51.00,16.55,E1_0
v1116,44.00,9.56,E1_0
v1129,50.00,15.14,E5_0
v1128,53.00,18.10,E5_0
v1115,47.00,12.38,E1_0
v1118,40.00,5.45,E1_0
v1131,47.00,11.98,E5_0
v1130,49.00,14.07,E5_0
v1117,43.00,8.36,E1_0
v1132,44.00,9.73,E5_0
v1133,42.00,6.86,E5_0
v1119,39.00,4.74,E1_0
v1134,40.00,5.44,E5_0
v1135,39.00,4.23,E5_0
v1120,39.00,4.09,E1_0
v1122,84.00,45.64,E3_0
v1121,87.00,48.11,E3_0
v1137,85.00,46.21,E7_0
v1136,88.00,49.61,E7_0
v1123,82.00,43.74,E3_0
v1124,80.00,41.41,E3_0
v1139,81.00,42.81,E7_0
v1138,84.00,45.48,E7_0
v1125,79.00,39.92,E3_0
v1140,80.00,41.36,E7_0
v1142,50.00,15.73,E1_0
v1141,54.00,18.87,E1_0
v1144,46.00,11.62,E1_0
v1157,52.00,17.08,E5_0
v1156,55.00,20.16,E5_0
v1143,50.00,15.55,E1_0
v1146,42.00,7.35,E1_0
v1159,48.00,13.09,E5_0
v1158,51.00,16.01,E5_0
v1145,46.00,11.21,E1_0
v1147,40.00,5.25,E1_0
v1161,44.00,8.98,E5_0
v1160,47.00,12.14,E5_0
v1148,39.00,4.32,E1_0
v1163,40.00,4.88,E5_0
v1162,43.00,7.93,E5_0
v1164,39.00,4.63,E5_0
v1149,39.00,4.40,E1_0
v1165,39.00,4.69,E5_0
v1152,81.00,42.82,E3_0
v1151,84.00,45.49,E3_0
v1154,77.00,38.68,E3_0
v1167,83.00,44.38,E7_0
v1166,86.00,47.26,E7_0
v1153,80.00,41.68,E3_0
v1169,79.00,40.55,E7_0
v1168,82.00,43.12,E7_0
v1155,77.00,37.90,E3_0
v1170,78.00,39.51,E7_0
v1150,83.00,48.67,E1_0
v1171,52.00,17.13,E1_0
v1187,50.00,15.54,E5_0
v1186,53.00,18.36,E5_0
v1173,48.00,13.13,E1_0
v1172,51.00,15.93,E1_0
v1189,46.00,11.36,E5_0
v1188,49.00,14.28,E5_0
v1175,44.00,9.03,E1_0
v1174,47.00,11.83,E1_0
v1191,42.00,7.28,E5_0
v1190,45.00,10.09,E5_0
v1176,42.00,7.58,E1_0
v1177,40.00,4.87,E1_0
v1192,41.00,6.01,E5_0
v1193,40.00,5.12,E5_0
v1178,40.00,5.07,E1_0
v1179,39.00,4.59,E1_0
v1194,40.00,5.20,E5_0
v1182,80.00,41.09,E3_0
v1181,83.00,44.26,E3_0
v1197,81.00,42.19,E7_0
v1184,76.00,37.16,E3_0
v1196,85.00,45.94,E7_0
v1183,79.00,40.13,E3_0
v1199,77.00,38.10,E7_0
v1198,80.00,41.74,E7_0
v1185,75.00,35.94,E3_0
v1200,76.00,37.45,E7_0
v1180,82.00,47.57,E1_0
v1201,50.00,14.91,E1_0
v1216,51.00,16.39,E5_0
v1195,84.00,49.01,E5_0
v1202,48.00,13.60,E1_0
v1203,46.00,10.85,E1_0
v1205,41.00,6.56,E1_0
v1218,47.00,12.27,E5_0
