id,duration,timeLoss,departLane
v302,50.00,15.50,E1_0
v330,51.00,15.81,E5_0
v332,46.00,11.52,E5_0
v337,43.00,8.39,E1_0
v331,49.00,14.43,E5_0
v304,46.00,11.39,E1_0
v366,42.00,7.30,E5_0
v339,39.00,4.49,E1_0
v365,45.00,10.11,E5_0
v338,42.00,7.26,E1_0
v367,41.00,5.94,E5_0
v340,39.00,4.45,E1_0
v368,40.00,4.84,E5_0
v369,39.00,4.22,E5_0
v341,39.00,4.33,E1_0
v417,85.00,46.44,E3_0
v418,82.00,42.93,E3_0
v446,83.00,44.49,E7_0
v445,86.00,47.44,E7_0
v419,81.00,42.52,E3_0
v420,78.00,39.07,E3_0
v448,79.00,40.68,E7_0
v447,82.00,43.34,E7_0
v343,69.00,34.56,E1_0
v342,73.00,37.91,E1_0
v345,65.00,30.43,E1_0
v371,71.00,36.22,E5_0
v370,74.00,38.96,E5_0
v344,69.00,34.48,E1_0
v347,61.00,26.51,E1_0
v373,67.00,31.99,E5_0
v372,70.00,34.93,E5_0
v374,65.00,30.61,E5_0
v346,65.00,30.22,E1_0
v349,57.00,22.22,E1_0
v375,63.00,27.77,E5_0
v377,58.00,23.65,E5_0
v376,61.00,26.43,E5_0
v348,61.00,26.13,E1_0
v351,53.00,18.08,E1_0
v379,54.00,19.66,E5_0
v378,57.00,22.50,E5_0
v350,57.00,21.89,E1_0
v353,49.00,14.25,E1_0
v352,52.00,17.64,E1_0
v381,50.00,15.42,E5_0
v380,53.00,18.40,E5_0
v355,45.00,10.15,E1_0
v354,48.00,13.37,E1_0
v383,46.00,11.25,E5_0
v382,49.00,14.18,E5_0
v357,41.00,6.16,E1_0
v358,53.00,18.25,E1_0
v356,60.00,24.76,E1_0
v359,52.00,17.56,E1_0
v360,49.00,14.48,E1_0
v385,58.00,23.72,E5_0
v384,61.00,26.26,E5_0
v393,48.00,13.65,E1_0
v394,45.00,10.54,E1_0
v386,57.00,22.42,E5_0
v387,54.00,19.11,E5_0
v388,52.00,17.74,E5_0
v395,44.00,9.33,E1_0
v396,41.00,6.40,E1_0
v421,50.00,15.19,E5_0
v422,48.00,13.65,E5_0
v397,40.00,5.34,E1_0
v423,46.00,11.08,E5_0
v424,44.00,9.50,E5_0
v425,42.00,7.04,E5_0
v398,40.00,5.32,E1_0
v426,40.00,5.36,E5_0
v399,40.00,5.21,E1_0
v427,40.00,5.00,E5_0
v474,98.00,59.57,E3_0
v473,101.00,62.88,E3_0
v476,94.00,55.48,E3_0
v502,100.00,61.42,E7_0
v501,103.00,64.45,E7_0
v475,97.00,58.76,E3_0
v504,96.00,57.27,E7_0
v503,99.00,60.38,E7_0
v529,45.00,6.65,E3_0
v530,43.00,4.55,E3_0
v558,44.00,5.21,E7_0
v557,47.00,8.77,E7_0
v531,43.00,4.84,E3_0
v559,44.00,5.29,E7_0
v532,43.00,4.53,E3_0
v560,44.00,5.27,E7_0
v400,71.00,36.27,E1_0
v401,69.00,34.06,E1_0
v429,70.00,35.05,E5_0
v428,73.00,38.42,E5_0
v402,67.00,32.51,E1_0
v403,65.00,30.13,E1_0
v431,66.00,31.36,E5_0
v430,69.00,34.22,E5_0
v404,63.00,28.31,E1_0
v405,61.00,25.92,E1_0
v433,62.00,27.58,E5_0
v432,65.00,30.13,E5_0
v406,59.00,24.29,E1_0
v407,57.00,21.86,E1_0
v409,52.00,17.53,E1_0
v435,58.00,23.66,E5_0
v434,61.00,26.43,E5_0
v408,55.00,20.09,E1_0
v411,48.00,13.30,E1_0
v437,54.00,19.46,E5_0
v436,57.00,22.17,E5_0
v410,51.00,15.93,E1_0
v413,44.00,9.06,E1_0
v439,49.00,14.36,E5_0
v438,53.00,17.85,E5_0
v412,47.00,11.78,E1_0
v441,45.00,10.22,E5_0
v440,48.00,12.81,E5_0
v415,55.00,20.27,E1_0
v414,58.00,23.43,E1_0
v449,51.00,16.34,E1_0
v443,56.00,21.35,E5_0
v442,59.00,24.13,E5_0
v416,55.00,20.03,E1_0
v451,47.00,12.28,E1_0
v477,52.00,17.07,E5_0
v450,51.00,15.94,E1_0
v444,56.00,20.82,E5_0
v453,43.00,7.91,E1_0
v452,46.00,11.68,E1_0
v479,48.00,12.95,E5_0
v478,51.00,16.58,E5_0
v454,42.00,7.00,E1_0
v455,39.00,4.57,E1_0
v481,44.00,8.78,E5_0
v480,47.00,12.31,E5_0
v482,42.00,7.50,E5_0
v483,40.00,5.27,E5_0
v456,39.00,4.49,E1_0
v484,39.00,4.40,E5_0
v457,41.00,6.09,E1_0
v485,39.00,4.58,E5_0
v586,44.00,5.96,E3_0
v585,50.00,11.52,E3_0
v614,47.00,8.77,E7_0
v587,44.00,5.03,E3_0
v613,51.00,12.58,E7_0
v588,43.00,4.59,E3_0
v615,46.00,7.53,E7_0
v616,44.00,5.56,E7_0
v458,70.00,35.42,E1_0
v459,68.00,32.89,E1_0
v461,63.00,28.56,E1_0
v487,68.00,33.23,E5_0
v486,71.00,36.18,E5_0
v460,66.00,31.52,E1_0
v463,59.00,24.39,E1_0
v489,64.00,28.96,E5_0
v488,67.00,32.15,E5_0
v462,62.00,27.28,E1_0
v465,55.00,20.62,E1_0
v491,60.00,25.15,E5_0
v490,63.00,28.06,E5_0
v464,58.00,23.30,E1_0
v467,51.00,16.39,E1_0
v493,57.00,21.85,E5_0
v492,59.00,23.82,E5_0
v466,54.00,19.06,E1_0
v494,54.00,19.60,E5_0
v469,47.00,12.31,E1_0
v495,52.00,16.77,E5_0
v468,50.00,14.96,E1_0
v471,43.00,8.10,E1_0
v497,48.00,13.01,E5_0
v496,51.00,15.91,E5_0
v470,46.00,10.94,E1_0
v499,44.00,8.84,E5_0
v498,47.00,11.80,E5_0
v505,55.00,19.96,E1_0
v472,58.00,22.95,E1_0
v507,50.00,15.73,E1_0
v500,58.00,23.20,E5_0
v533,55.00,20.10,E5_0
v506,54.00,18.86,E1_0
v535,51.00,16.32,E5_0
v534,54.00,19.19,E5_0
v509,47.00,12.27,E1_0
v508,50.00,14.86,E1_0
v510,45.00,10.69,E1_0
v537,47.00,12.66,E5_0
v536,50.00,14.93,E5_0
v511,43.00,8.11,E1_0
v538,45.00,10.69,E5_0
v512,41.00,6.42,E1_0
v539,43.00,8.49,E5_0
v513,39.00,4.68,E1_0
v540,41.00,6.46,E5_0
v541,40.00,4.94,E5_0
v514,39.00,4.63,E1_0
v542,39.00,4.48,E5_0
v641,66.00,27.32,E3_0
v642,64.00,24.96,E3_0
v670,65.00,26.77,E7_0
v644,59.00,20.79,E3_0
v669,68.00,28.88,E7_0
v671,63.00,24.59,E7_0
v643,63.00,24.03,E3_0
v672,62.00,22.93,E7_0
v515,62.00,27.38,E1_0
v516,60.00,25.11,E1_0
v543,63.00,28.12,E5_0
v544,61.00,26.02,E5_0
v518,56.00,20.93,E1_0
v517,59.00,24.26,E1_0
v546,55.00,20.63,E5_0
v520,51.00,16.64,E1_0
v545,59.00,24.51,E5_0
v519,55.00,20.02,E1_0
v548,51.00,16.70,E5_0
v522,47.00,12.35,E1_0
v547,54.00,19.67,E5_0
v521,50.00,15.69,E1_0
v550,47.00,12.40,E5_0
v524,43.00,8.35,E1_0
v523,46.00,11.60,E1_0
v549,51.00,15.85,E5_0
v552,43.00,8.25,E5_0
v525,42.00,7.16,E1_0
v551,46.00,11.72,E5_0
v526,39.00,4.37,E1_0
v553,42.00,7.00,E5_0
v554,39.00,4.52,E5_0
v528,62.00,27.12,E1_0
v527,66.00,30.77,E1_0
v556,62.00,27.42,E5_0
v562,58.00,23.53,E1_0
v555,65.00,29.98,E5_0
v561,62.00,26.86,E1_0
v590,58.00,23.48,E5_0
v564,54.00,19.36,E1_0
v589,61.00,26.23,E5_0
v563,58.00,22.83,E1_0
v592,55.00,20.55,E5_0
v566,50.00,15.21,E1_0
v591,58.00,22.90,E5_0
v565,53.00,18.63,E1_0
v593,52.00,17.73,E5_0
v594,50.00,15.27,E5_0
v568,45.00,10.13,E1_0
v567,48.00,13.59,E1_0
v595,48.00,13.38,E5_0
v596,46.00,11.10,E5_0
v570,41.00,5.94,E1_0
v569,44.00,9.21,E1_0
v597,44.00,9.20,E5_0
v598,42.00,7.08,E5_0
v571,40.00,4.96,E1_0
v599,40.00,5.32,E5_0
v698,79.00,40.42,E3_0
v697,82.00,43.60,E3_0
v726,80.00,41.81,E7_0
v700,74.00,35.53,E3_0
v725,84.00,45.02,E7_0
v699,78.00,39.44,E3_0
v728,77.00,38.18,E7_0
v727,80.00,41.38,E7_0
v573,60.00,25.36,E1_0
v572,64.00,29.27,E1_0
v600,63.00,28.67,E5_0
v575,56.00,21.11,E1_0
v601,61.00,26.34,E5_0
v574,60.00,25.07,E1_0
v576,55.00,20.71,E1_0
v577,52.00,16.99,E1_0
v603,57.00,22.40,E5_0
v602,60.00,25.00,E5_0
v579,48.00,13.07,E1_0
v605,53.00,18.23,E5_0
v604,56.00,20.92,E5_0
v578,52.00,16.99,E1_0
v581,44.00,8.80,E1_0
v607,49.00,14.04,E5_0
v606,52.00,16.77,E5_0
v580,48.00,12.98,E1_0
v582,42.00,7.62,E1_0
v608,47.00,12.62,E5_0
v609,45.00,9.82,E5_0
v583,41.00,5.91,E1_0
v611,40.00,5.60,E5_0
v610,43.00,8.34,E5_0
v584,39.00,4.51,E1_0
v612,39.00,4.46,E5_0
v618,50.00,15.29,E1_0
v617,53.00,18.65,E1_0
v620,46.00,11.03,E1_0
v646,51.00,16.35,E5_0
v619,49.00,14.45,E1_0
v645,54.00,19.44,E5_0
v622,42.00,6.85,E1_0
v621,45.00,10.26,E1_0
v623,40.00,5.64,E1_0
v648,48.00,12.86,E5_0
v647,51.00,15.78,E5_0
v650,43.00,8.68,E5_0
v649,46.00,11.51,E5_0
v652,39.00,4.44,E5_0
v624,40.00,5.54,E1_0
v651,42.00,7.19,E5_0
v625,40.00,5.11,E1_0
v653,39.00,4.13,E5_0
v626,40.00,5.34,E1_0
v654,40.00,5.49,E5_0
v753,99.00,60.78,E3_0
v754,97.00,57.94,E3_0
v756,92.00,53.66,E3_0
v782,98.00,59.38,E7_0
v781,101.00,62.73,E7_0
v755,96.00,57.16,E3_0
v784,94.00,55.28,E7_0
v783,97.00,58.45,E7_0
v809,44.00,5.02,E3_0
v837,45.00,6.36,E7_0
v810,43.00,4.68,E3_0
v838,44.00,4.92,E7_0
v839,43.00,4.66,E7_0
v811,43.00,4.64,E3_0
v840,44.00,5.22,E7_0
v812,44.00,5.63,E3_0
v628,68.00,33.23,E1_0
v627,71.00,36.70,E1_0
v630,64.00,29.01,E1_0
v656,69.00,33.86,E5_0
v655,72.00,37.17,E5_0
v629,67.00,32.59,E1_0
v658,64.00,29.57,E5_0
v632,60.00,25.20,E1_0
v657,68.00,32.93,E5_0
v631,63.00,28.41,E1_0
v660,60.00,25.66,E5_0
v634,56.00,21.00,E1_0
v659,64.00,28.90,E5_0
v633,59.00,24.70,E1_0
v662,56.00,21.44,E5_0
v636,52.00,16.90,E1_0
v661,60.00,25.07,E5_0
v635,55.00,20.61,E1_0
v664,52.00,17.28,E5_0
v638,48.00,12.79,E1_0
v663,56.00,20.86,E5_0
v637,51.00,16.59,E1_0
v640,43.00,8.57,E1_0
v666,48.00,13.00,E5_0
v665,51.00,16.70,E5_0
v668,44.00,8.83,E5_0
v667,47.00,12.54,E5_0
v639,48.00,12.90,E1_0
v673,43.00,8.03,E1_0
v702,39.00,4.65,E5_0
v675,54.00,19.34,E1_0
v703,52.00,17.65,E5_0
v674,56.00,20.84,E1_0
v701,59.00,24.25,E5_0
v676,51.00,16.45,E1_0
v677,49.00,14.07,E1_0
v705,49.00,14.53,E5_0
v704,52.00,17.23,E5_0
v678,47.00,12.56,E1_0
v679,45.00,10.05,E1_0
v707,45.00,10.26,E5_0
v706,48.00,13.16,E5_0
v680,43.00,8.34,E1_0
v681,41.00,5.91,E1_0
v709,41.00,6.17,E5_0
v708,44.00,9.26,E5_0
v682,40.00,4.83,E1_0
v710,40.00,5.02,E5_0
v683,39.00,4.03,E1_0
v711,39.00,4.24,E5_0
v865,45.00,6.20,E3_0
v866,43.00,4.64,E3_0
v894,43.00,4.79,E7_0
v893,47.00,8.74,E7_0
v895,44.00,5.20,E7_0
v867,44.00,5.25,E3_0
v896,43.00,4.39,E7_0
v868,44.00,4.94,E3_0
v684,74.00,39.62,E1_0
v685,72.00,36.77,E1_0
v687,67.00,32.67,E1_0
v713,72.00,36.95,E5_0
v712,75.00,39.80,E5_0
v715,67.00,32.60,E5_0
v714,70.00,35.46,E5_0
v686,71.00,36.28,E1_0
v689,63.00,28.33,E1_0
v717,62.00,27.64,E5_0
v716,65.00,30.47,E5_0
v688,67.00,32.35,E1_0
v691,59.00,24.02,E1_0
v719,58.00,23.51,E5_0
v718,61.00,26.35,E5_0
v690,63.00,28.20,E1_0
v693,55.00,20.32,E1_0
v721,54.00,19.27,E5_0
v720,57.00,22.45,E5_0
v692,59.00,24.21,E1_0
v695,51.00,16.08,E1_0
v723,50.00,15.23,E5_0
v722,53.00,18.46,E5_0
v694,55.00,20.09,E1_0
v729,46.00,10.97,E1_0
v757,46.00,11.11,E5_0
v724,49.00,14.38,E5_0
v730,49.00,14.68,E1_0
v696,55.00,20.41,E1_0
v732,45.00,10.52,E1_0
v759,47.00,11.96,E5_0
v758,50.00,15.36,E5_0
v731,48.00,13.52,E1_0
v734,41.00,6.22,E1_0
v760,46.00,11.01,E5_0
v761,43.00,8.25,E5_0
v733,44.00,9.31,E1_0
v763,39.00,4.07,E5_0
v762,42.00,6.92,E5_0
v735,40.00,5.31,E1_0
v736,39.00,4.47,E1_0
v764,39.00,4.18,E5_0
v737,39.00,4.56,E1_0
v765,40.00,5.29,E5_0
v921,63.00,24.78,E3_0
v922,61.00,22.30,E3_0
v949,65.00,26.77,E7_0
v950,62.00,23.59,E7_0
v923,59.00,20.86,E3_0
v924,57.00,18.21,E3_0
v951,61.00,22.61,E7_0
v952,58.00,19.49,E7_0
v739,70.00,35.61,E1_0
v738,74.00,38.77,E1_0
v741,66.00,31.38,E1_0
v767,71.00,36.34,E5_0
v766,74.00,39.36,E5_0
v740,69.00,34.49,E1_0
v743,62.00,27.47,E1_0
v769,67.00,32.09,E5_0
v768,70.00,35.19,E5_0
v742,65.00,30.47,E1_0
v745,58.00,23.65,E1_0
v771,63.00,28.11,E5_0
v770,66.00,31.11,E5_0
v744,62.00,26.86,E1_0
v747,54.00,19.38,E1_0
v773,59.00,24.03,E5_0
v772,62.00,27.28,E5_0
v746,57.00,22.61,E1_0
v749,50.00,15.61,E1_0
v775,55.00,20.00,E5_0
v774,58.00,23.38,E5_0
v748,53.00,18.41,E1_0
v751,46.00,11.37,E1_0
v777,51.00,15.91,E5_0
v776,54.00,19.15,E5_0
v750,49.00,14.19,E1_0
v779,46.00,11.66,E5_0
v778,50.00,14.94,E5_0
v813,43.00,7.84,E5_0
v752,61.00,25.83,E1_0
v785,58.00,23.17,E1_0
v814,55.00,20.55,E5_0
v780,61.00,25.94,E5_0
v786,57.00,22.49,E1_0
v787,54.00,19.00,E1_0
v816,51.00,16.36,E5_0
v815,54.00,19.00,E5_0
v788,53.00,18.43,E1_0
v789,50.00,14.88,E1_0
v791,45.00,10.60,E1_0
v818,47.00,12.14,E5_0
v817,50.00,14.79,E5_0
v790,49.00,14.23,E1_0
v793,41.00,6.30,E1_0
v820,43.00,7.91,E5_0
v819,46.00,11.07,E5_0
v792,45.00,10.08,E1_0
v794,40.00,5.18,E1_0
v822,39.00,4.74,E5_0
v821,42.00,6.98,E5_0
v795,39.00,4.42,E1_0
v823,40.00,5.08,E5_0
v977,80.00,41.54,E3_0
v978,78.00,39.11,E3_0
v1006,79.00,40.62,E7_0
v1005,82.00,43.42,E7_0
v979,76.00,37.79,E3_0
v980,74.00,35.14,E3_0
v1007,78.00,39.37,E7_0
v1008,76.00,36.96,E7_0
v796,72.00,37.53,E1_0
v797,70.00,34.77,E1_0
v824,72.00,37.70,E5_0
v799,65.00,30.76,E1_0
v825,70.00,35.48,E5_0
v798,68.00,33.33,E1_0
v801,61.00,26.69,E1_0
v827,66.00,31.23,E5_0
v826,69.00,33.90,E5_0
v800,64.00,29.21,E1_0
v828,64.00,29.69,E5_0
v803,57.00,22.46,E1_0
v829,62.00,27.49,E5_0
v802,60.00,25.00,E1_0
v805,53.00,18.39,E1_0
v831,58.00,23.23,E5_0
v830,61.00,26.11,E5_0
v804,56.00,21.02,E1_0
v806,51.00,16.71,E1_0
v807,49.00,14.22,E1_0
v833,54.00,19.35,E5_0
v832,57.00,22.11,E5_0
v841,45.00,9.94,E1_0
v835,50.00,15.21,E5_0
v834,53.00,17.98,E5_0
v808,48.00,12.95,E1_0
v836,48.00,13.70,E5_0
v869,46.00,10.98,E5_0
v843,41.00,6.00,E1_0
v842,59.00,24.12,E1_0
v844,54.00,18.88,E1_0
v846,49.00,14.67,E1_0
v871,57.00,22.31,E5_0
v870,60.00,25.56,E5_0
