id,duration,timeLoss,departLane
v333,64.00,25.10,E7_0
v307,58.00,19.37,E3_0
v308,56.00,17.17,E3_0
v336,57.00,18.01,E7_0
v335,60.00,21.75,E7_0
v177,148.00,113.46,E1_0
v176,152.00,116.96,E1_0
v204,153.00,118.03,E5_0
v201,162.00,126.82,E5_0
v179,144.00,109.25,E1_0
v178,148.00,112.84,E1_0
v206,149.00,114.34,E5_0
v203,158.00,123.30,E5_0
v181,140.00,105.03,E1_0
v180,144.00,108.77,E1_0
v208,145.00,110.09,E5_0
v205,154.00,119.14,E5_0
v183,136.00,100.93,E1_0
v182,140.00,104.79,E1_0
v210,141.00,106.18,E5_0
v207,150.00,115.03,E5_0
v185,132.00,96.94,E1_0
v184,136.00,101.62,E1_0
v188,124.00,89.59,E1_0
v212,137.00,102.00,E5_0
v209,146.00,110.79,E5_0
v186,132.00,97.52,E1_0
v211,141.00,106.46,E5_0
v189,123.00,88.33,E1_0
v214,133.00,98.11,E5_0
v187,131.00,96.25,E1_0
v213,137.00,102.38,E5_0
v216,129.00,93.97,E5_0
v191,120.00,85.08,E1_0
v362,58.00,18.97,E3_0
v389,61.00,22.78,E7_0
v361,61.00,22.07,E3_0
v364,53.00,14.77,E3_0
v390,59.00,19.97,E7_0
v363,56.00,17.85,E3_0
v392,54.00,15.70,E7_0
v391,58.00,19.34,E7_0
v190,168.00,133.10,E1_0
v225,159.00,123.96,E1_0
v217,172.00,137.41,E5_0
v192,164.00,128.94,E1_0
v215,179.00,143.77,E5_0
v227,155.00,119.84,E1_0
v218,171.00,136.58,E5_0
v219,168.00,133.43,E5_0
v229,150.00,115.54,E1_0
v226,160.00,124.80,E1_0
v228,155.00,120.55,E1_0
v220,167.00,132.38,E5_0
v231,146.00,111.36,E1_0
v253,165.00,129.84,E5_0
v230,151.00,116.26,E1_0
v254,163.00,128.03,E5_0
v255,160.00,125.50,E5_0
v233,142.00,107.13,E1_0
v232,147.00,112.08,E1_0
v256,159.00,124.15,E5_0
v257,156.00,121.31,E5_0
v235,138.00,103.52,E1_0
v234,143.00,107.86,E1_0
v258,155.00,119.98,E5_0
v259,152.00,117.12,E5_0
v237,134.00,99.37,E1_0
v260,151.00,115.71,E5_0
v261,148.00,112.78,E5_0
v417,58.00,19.80,E3_0
v418,56.00,17.18,E3_0
v446,56.00,17.82,E7_0
v445,60.00,21.12,E7_0
v419,54.00,15.61,E3_0
v420,52.00,13.40,E3_0
v448,52.00,13.39,E7_0
v447,56.00,16.98,E7_0
v240,171.00,136.07,E1_0
v236,184.00,148.93,E1_0
v263,188.00,153.29,E5_0
v262,191.00,156.36,E5_0
v241,170.00,135.33,E1_0
v238,180.00,144.72,E1_0
v265,183.00,148.09,E5_0
v264,186.00,151.22,E5_0
v242,169.00,134.04,E1_0
v239,179.00,144.24,E1_0
v267,179.00,144.32,E5_0
v266,182.00,147.08,E5_0
v244,165.00,130.14,E1_0
v243,169.00,134.47,E1_0
v269,175.00,140.17,E5_0
v268,178.00,142.98,E5_0
v246,161.00,125.93,E1_0
v245,165.00,130.25,E1_0
v271,171.00,136.00,E5_0
v270,174.00,138.80,E5_0
v248,157.00,121.94,E1_0
v247,161.00,126.18,E1_0
v273,166.00,131.63,E5_0
v272,170.00,134.92,E5_0
v282,153.00,117.80,E1_0
v281,157.00,122.01,E1_0
v275,162.00,127.54,E5_0
v274,166.00,130.77,E5_0
v474,54.00,14.98,E3_0
v473,57.00,18.37,E3_0
v502,55.00,16.56,E7_0
v501,58.00,19.54,E7_0
v476,49.00,10.62,E3_0
v475,53.00,14.27,E3_0
v504,51.00,12.48,E7_0
v503,54.00,15.64,E7_0
v283,196.00,161.53,E1_0
v284,193.00,158.59,E1_0
v285,192.00,157.52,E1_0
